  -9.4724664e-01  -4.4490631e-01   4.5711166e-01  -5.4241276e-01  -3.2972975e-01   3.3184979e-01  -2.0910036e-01
   0.0000000e+00   9.3553708e-01  -3.0186713e-01  -2.6956456e+00  -4.6727811e-01   5.2655816e-01  -3.1692349e+00
   0.0000000e+00   1.0746863e+00   1.1823803e+00   2.5826570e-01   1.0445593e+00  -9.6825635e-01   3.5935037e-01
   0.0000000e+00   4.5977451e-02   6.4929320e-01  -8.9449895e-01  -2.1942714e-01   9.5966426e-01  -1.4587466e+00
   0.0000000e+00   1.9353260e-01   6.4308727e-01   6.7265523e-01  -2.4531657e-01   1.7275219e+00   1.0027377e+00
   0.0000000e+00  -7.2523927e-01   6.4442413e-01   4.1902180e-01   7.6687759e-01  -2.3539417e-01  -2.6954240e+00
  -9.4724664e-01  -4.4490631e-01   4.5711166e-01  -5.4241276e-01  -3.2972975e-01   3.3184979e-01  -2.0910036e-01
   0.0000000e+00   9.3553708e-01  -3.0186713e-01  -2.6956456e+00  -4.6727811e-01   5.2655816e-01  -3.1692349e+00
   0.0000000e+00   0.0000000e+00   6.6412861e-01  -7.6202006e-01  -1.9646252e-01   9.3378629e-01  -1.3029929e+00
   0.0000000e+00   0.0000000e+00   1.5291463e+00   3.3548542e+00   1.5813391e+00  -1.5731333e+00   3.9999685e+00
   0.0000000e+00   0.0000000e+00   4.1041321e-01  -1.6706741e+00   4.0463815e-01   1.7279986e-01  -5.1522519e+00
   0.0000000e+00   0.0000000e+00   7.0553389e-01   1.2302978e+00  -1.4865173e-01   1.6185939e+00   1.6583507e+00
  -9.4724664e-01  -4.4490631e-01   4.5711166e-01  -5.4241276e-01  -3.2972975e-01   3.3184979e-01  -2.0910036e-01
   0.0000000e+00   9.3553708e-01  -3.0186713e-01  -2.6956456e+00  -4.6727811e-01   5.2655816e-01  -3.1692349e+00
   0.0000000e+00   0.0000000e+00   6.6412861e-01  -7.6202006e-01  -1.9646252e-01   9.3378629e-01  -1.3029929e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1997667e+00   5.2604658e-01  -4.0425438e-01  -4.3470381e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.1093941e+00   2.0336911e+00  -3.7231624e+00   7.0000904e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0398262e+00   6.0059296e-02   6.2659043e-01   3.0425790e+00
  -9.4724664e-01  -4.4490631e-01   4.5711166e-01  -5.4241276e-01  -3.2972975e-01   3.3184979e-01  -2.0910036e-01
   0.0000000e+00   9.3553708e-01  -3.0186713e-01  -2.6956456e+00  -4.6727811e-01   5.2655816e-01  -3.1692349e+00
   0.0000000e+00   0.0000000e+00   6.6412861e-01  -7.6202006e-01  -1.9646252e-01   9.3378629e-01  -1.3029929e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1997667e+00   5.2604658e-01  -4.0425438e-01  -4.3470381e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.5443617e-01  -6.0717088e-02  -4.3481931e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.2739427e+00  -5.4447429e+00  -1.1512451e+01
  -9.4724664e-01  -4.4490631e-01   4.5711166e-01  -5.4241276e-01  -3.2972975e-01   3.3184979e-01  -2.0910036e-01
   0.0000000e+00   9.3553708e-01  -3.0186713e-01  -2.6956456e+00  -4.6727811e-01   5.2655816e-01  -3.1692349e+00
   0.0000000e+00   0.0000000e+00   6.6412861e-01  -7.6202006e-01  -1.9646252e-01   9.3378629e-01  -1.3029929e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1997667e+00   5.2604658e-01  -4.0425438e-01  -4.3470381e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.5443617e-01  -6.0717088e-02  -4.3481931e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.1728532e+00   7.9586554e+00
