   5.0000000e+00   1.3169878e+00  -1.0667155e-01   8.8869200e-03   1.1731559e+00   1.2253116e+00  -6.9677573e-01
   2.0000000e+00   4.1014027e-01   1.3721361e+00   9.1807602e-01   8.6407984e-02   7.3003195e-01  -8.7171172e-01
   3.0000000e+00  -1.6446784e-01   8.1625855e-01  -1.9588008e-01  -2.6267300e+00  -3.4115141e-01   4.8784339e-01
   4.0000000e+00   9.0284204e-01   7.0075395e-01   6.7480004e-02  -1.2728094e+00  -9.1179647e-01   1.1721880e+00
   1.0000000e+00  -7.1925239e-01  -5.2163008e-01   4.6350360e-01   3.0138243e-01   5.5157854e-01  -1.6930782e-01
   6.0000000e+00  -3.0799743e-01  -2.9839233e-02   8.4156825e-01   8.0171287e-01  -9.1202463e-03   1.6550211e+00
   5.0000000e+00   1.3169878e+00  -1.0667155e-01   8.8869200e-03   1.1731559e+00   1.2253116e+00  -6.9677573e-01
   2.0000000e+00   4.1014027e-01   1.3721361e+00   9.1807602e-01   8.6407984e-02   7.3003195e-01  -8.7171172e-01
   3.0000000e+00  -1.6446784e-01   5.9488162e-01  -7.4202663e-01  -2.6781325e+00  -7.7543400e-01   1.0064087e+00
   4.0000000e+00   9.0284204e-01   5.1070294e-01  -4.0138412e-01  -1.3169383e+00  -1.2846259e+00   1.6173737e+00
   1.0000000e+00  -7.1925239e-01  -3.8015913e-01   8.1251858e-01   3.3423122e-01   8.2910685e-01  -5.0069699e-01
   6.0000000e+00  -3.0799743e-01  -2.1746555e-02   8.6153324e-01   8.0359195e-01   6.7554333e-03   1.6360643e+00
   5.0000000e+00   1.3169878e+00  -1.0667155e-01   8.8869200e-03   1.1731559e+00   1.2253116e+00  -6.9677573e-01
   2.0000000e+00   4.1014027e-01   1.3721361e+00   9.1807602e-01   8.6407984e-02   7.3003195e-01  -8.7171172e-01
   6.0000000e+00  -3.0799743e-01  -2.1746555e-02   8.6153324e-01   8.0359195e-01   6.7554333e-03   1.6360643e+00
   4.0000000e+00   9.0284204e-01   5.1070294e-01  -4.6589510e-01  -9.4254871e-01  -1.2814786e+00   2.3796081e+00
   1.0000000e+00  -7.1925239e-01  -3.8015913e-01   9.4310764e-01  -4.2364249e-01   8.2273575e-01  -2.0436818e+00
   3.0000000e+00  -1.6446784e-01   5.9488162e-01  -8.6128613e-01  -1.9860099e+00  -7.6961564e-01   2.4155282e+00
   5.0000000e+00   1.3169878e+00  -1.0667155e-01   8.8869200e-03   1.1731559e+00   1.2253116e+00  -6.9677573e-01
   2.0000000e+00   4.1014027e-01   1.3721361e+00   9.1807602e-01   8.6407984e-02   7.3003195e-01  -8.7171172e-01
   6.0000000e+00  -3.0799743e-01  -2.1746555e-02   8.6153324e-01   8.0359195e-01   6.7554333e-03   1.6360643e+00
   3.0000000e+00  -1.6446784e-01   5.9488162e-01  -8.6128613e-01  -1.9860099e+00  -7.6961564e-01   2.4155282e+00
   1.0000000e+00  -7.1925239e-01  -3.8015913e-01   9.4310764e-01   2.1331338e-01   9.8690507e-01  -2.5589462e+00
   4.0000000e+00   9.0284204e-01   5.1070294e-01  -4.6589510e-01   4.7459416e-01  -9.1622352e-01   1.2332125e+00
   5.0000000e+00   1.3169878e+00  -1.0667155e-01   8.8869200e-03   1.1731559e+00   1.2253116e+00  -6.9677573e-01
   2.0000000e+00   4.1014027e-01   1.3721361e+00   9.1807602e-01   8.6407984e-02   7.3003195e-01  -8.7171172e-01
   6.0000000e+00  -3.0799743e-01  -2.1746555e-02   8.6153324e-01   8.0359195e-01   6.7554333e-03   1.6360643e+00
   3.0000000e+00  -1.6446784e-01   5.9488162e-01  -8.6128613e-01  -1.9860099e+00  -7.6961564e-01   2.4155282e+00
   1.0000000e+00  -7.1925239e-01  -3.8015913e-01   9.4310764e-01   2.1331338e-01   9.8690507e-01  -2.5589462e+00
   4.0000000e+00   9.0284204e-01   5.1070294e-01  -4.6589510e-01   4.7459416e-01  -9.2838061e-01  -1.1424635e+00
